step,customer,age,gender,merchant,category,amount,fraud
88,'C2055489140','5','M','M348934600','es_transportation',40.01,0
95,'C982406682','1','M','M1823072687','es_transportation',10.94,0
33,'C1846274338','3','M','M85975013','es_food',37.99,0
76,'C750714109','3','F','M1198415165','es_wellnessandbeauty',64.66,1
93,'C940143351','4','M','M2122776122','es_home',1020.08,1
10,'C868061193','3','F','M348934600','es_transportation',44.56,0
126,'C843090653','4','F','M1823072687','es_transportation',49.29,0
167,'C311188483','5','M','M1823072687','es_transportation',46.5,0
164,'C706685788','1','F','M1823072687','es_transportation',32.83,0
68,'C1289834917','2','F','M980657600','es_sportsandtoys',60.39,1
58,'C910454738','4','F','M1198415165','es_wellnessandbeauty',209.55,1
114,'C1839662768','3','F','M209847108','es_wellnessandbeauty',324.55,1
106,'C1427539236','2','F','M1823072687','es_transportation',54.39,0
97,'C575345520','2','F','M2122776122','es_home',532.01,1
4,'C490558731','5','M','M348934600','es_transportation',10.57,0
4,'C1723242462','5','M','M1823072687','es_transportation',16.22,0
116,'C791154308','0','F','M1823072687','es_transportation',32.53,0
50,'C255059556','3','M','M348934600','es_transportation',58.62,0
132,'C1081944543','4','F','M1823072687','es_transportation',13.73,0
54,'C1781953799','5','M','M151143676','es_barsandrestaurants',41.63,0
167,'C106397937','5','M','M1823072687','es_transportation',36.76,0
98,'C1123627503','0','F','M1823072687','es_transportation',24.09,0
32,'C1814131114','2','F','M1198415165','es_wellnessandbeauty',99.82,1
121,'C1835412106','2','F','M348875670','es_hotelservices',145.84,1
77,'C931370744','2','F','M547558035','es_fashion',283.58,1
82,'C1337135199','2','M','M50039827','es_health',176.33,1
128,'C790600178','6','M','M980657600','es_sportsandtoys',769.76,1
52,'C1835412106','2','F','M857378720','es_hotelservices',570.68,1
111,'C1517749848','2','F','M1823072687','es_transportation',34.4,0
147,'C2044438336','2','M','M348934600','es_transportation',38.11,0
44,'C806399525','2','F','M840466850','es_tech',304.08,1
71,'C2078688167','3','F','M732195782','es_travel',5279.97,1
134,'C647089636','5','F','M1823072687','es_transportation',4.24,0
28,'C1871220408','2','M','M1198415165','es_wellnessandbeauty',19.43,0
35,'C2137381129','1','M','M480139044','es_health',10.56,1
99,'C261398093','3','F','M980657600','es_sportsandtoys',736.06,1
97,'C1107442215','2','F','M1823072687','es_transportation',47.48,0
127,'C289653430','1','F','M50039827','es_health',164.38,1
173,'C1797237747','3','M','M1823072687','es_transportation',36.34,0
62,'C739732151','2','F','M1823072687','es_transportation',63.27,0
160,'C1450140987','4','F','M855959430','es_hyper',158,1
20,'C1981089677','4','M','M1873032707','es_hotelservices',886.98,1
151,'C227356089','2','F','M980657600','es_sportsandtoys',302.5,1
55,'C371396143','2','F','M85975013','es_food',43.55,0
107,'C848738212','4','M','M980657600','es_sportsandtoys',252.95,1
155,'C1117403153','5','F','M1873032707','es_hotelservices',707.09,1
101,'C957324981','4','M','M1873032707','es_hotelservices',65.28,1
125,'C855978131','3','F','M1823072687','es_transportation',34.67,0
22,'C1890466358','3','F','M348934600','es_transportation',23.39,0
65,'C938819633','1','M','M1823072687','es_transportation',16.38,0
13,'C826715503','5','M','M348934600','es_transportation',25.36,0
115,'C1092769857','5','F','M732195782','es_travel',2620.43,1
154,'C1876642037','4','M','M78078399','es_wellnessandbeauty',117.88,0
104,'C1396904959','3','M','M1823072687','es_transportation',10.26,0
101,'C2078039202','4','M','M1535107174','es_wellnessandbeauty',6.31,1
15,'C968150727','2','F','M17379832','es_sportsandtoys',386.87,1
46,'C1163388474','2','F','M1873032707','es_hotelservices',191.41,1
155,'C1510535804','3','F','M980657600','es_sportsandtoys',903.19,1
118,'C806399525','2','F','M732195782','es_travel',6405.95,1
87,'C806399525','2','F','M17379832','es_sportsandtoys',208.63,1
142,'C74966273','2','F','M980657600','es_sportsandtoys',633.11,1
38,'C155412783','5','F','M1823072687','es_transportation',30.61,0
173,'C440111595','2','F','M1823072687','es_transportation',54.74,0
168,'C1885719603','3','F','M1823072687','es_transportation',25.21,0
164,'C719449879','6','F','M980657600','es_sportsandtoys',107.85,1
154,'C1903013338','3','M','M547558035','es_fashion',50.18,0
25,'C123366357','4','M','M348934600','es_transportation',20.32,0
12,'C1032319289','3','F','M1873032707','es_hotelservices',177.99,1
77,'C73760959','6','M','M2011752106','es_hotelservices',279.91,1
53,'C296571542','2','F','M480139044','es_health',270.72,1
168,'C245117318','3','F','M980657600','es_sportsandtoys',383.24,1
171,'C1680347409','2','F','M1823072687','es_transportation',13.72,0
91,'C123623130','2','F','M480139044','es_health',208.11,1
139,'C1701618194','2','F','M1823072687','es_transportation',14.4,0
149,'C267284908','4','F','M1823072687','es_transportation',5.18,0
61,'C1340235335','3','F','M1823072687','es_transportation',5.85,0
86,'C1006176917','2','M','M348934600','es_transportation',24.9,0
26,'C1275518867','5','F','M209847108','es_wellnessandbeauty',370.79,1
99,'C1651395634','5','M','M980657600','es_sportsandtoys',846.67,1
122,'C1337135199','2','M','M980657600','es_sportsandtoys',194.36,1
19,'C155920620','2','M','M348934600','es_transportation',1.08,0
82,'C1486069778','4','F','M855959430','es_hyper',31.47,1
99,'C632643861','2','F','M348934600','es_transportation',48.77,0
36,'C1426006139','4','F','M348934600','es_transportation',5.15,0
128,'C1897689911','3','M','M1823072687','es_transportation',51.12,0
2,'C615281750','3','F','M1888755466','es_otherservices',41.48,1
155,'C1871220408','2','M','M348934600','es_transportation',48.61,0
23,'C1564260047','3','F','M1198415165','es_wellnessandbeauty',162.61,1
66,'C1334695551','2','F','M480139044','es_health',377.93,1
83,'C1464489812','4','M','M480139044','es_health',447.92,1
176,'C2004941826','2','F','M855959430','es_hyper',127.2,1
6,'C1396720108','1','M','M1823072687','es_transportation',22.26,0
162,'C297432139','2','F','M151143676','es_barsandrestaurants',117.95,1
15,'C1549367339','4','F','M348934600','es_transportation',21.43,0
36,'C23569509','5','M','M348934600','es_transportation',27.09,0
174,'C1338932459','2','M','M980657600','es_sportsandtoys',432.52,1
127,'C2022102158','6','F','M480139044','es_health',218.41,1
109,'C1299368401','4','M','M1823072687','es_transportation',29.2,0
116,'C784763814','5','F','M348934600','es_transportation',35.49,0
16,'C1978250683','3','F','M480139044','es_health',368.53,1
73,'C1389188684','5','M','M1198415165','es_wellnessandbeauty',318.29,1
127,'C1728122351','3','F','M348934600','es_transportation',34.02,0
22,'C1612798177','3','F','M1823072687','es_transportation',26.01,0
100,'C1350963410','5','F','M547558035','es_fashion',45.34,1
148,'C1456179400','5','F','M1823072687','es_transportation',71.17,0
78,'C610735261','2','F','M348934600','es_transportation',49.05,0
168,'C1240560903','4','M','M17379832','es_sportsandtoys',358.35,1
178,'C1591152121','3','M','M1823072687','es_transportation',40.05,0
51,'C51444479','3','M','M348934600','es_transportation',39.75,0
20,'C515668508','3','F','M1741626453','es_sportsandtoys',173.08,1
65,'C1021896897','4','M','M855959430','es_hyper',187.65,1
164,'C1154631581','5','M','M348934600','es_transportation',38.32,0
100,'C2055156879','3','F','M1741626453','es_sportsandtoys',555.67,1
154,'C1374422827','5','M','M1823072687','es_transportation',36.79,0
132,'C932908444','1','F','M980657600','es_sportsandtoys',454.09,1
55,'C2044438336','2','M','M1823072687','es_transportation',36.48,0
21,'C1580955370','2','M','M85975013','es_food',2.78,0
132,'C959023117','3','M','M1823072687','es_transportation',40.84,0
70,'C806399525','2','F','M855959430','es_hyper',355.02,1
85,'C1791793827','4','M','M1535107174','es_wellnessandbeauty',212.61,1
148,'C1455309687','4','F','M17379832','es_sportsandtoys',223.62,1
115,'C295362058','4','M','M1823072687','es_transportation',36.05,0
114,'C1273564839','5','F','M855959430','es_hyper',16.19,0
12,'C39858251','5','F','M348934600','es_transportation',1.38,0
54,'C1825950751','4','F','M1823072687','es_transportation',41.51,0
31,'C47809392','3','M','M209847108','es_wellnessandbeauty',31.23,0
142,'C106931168','3','F','M980657600','es_sportsandtoys',449.83,1
6,'C1275518867','5','F','M3697346','es_leisure',395.67,1
110,'C1350963410','5','F','M732195782','es_travel',231.3,1
175,'C587299231','2','F','M3697346','es_leisure',393.49,1
83,'C368299362','2','F','M1823072687','es_transportation',24.28,0
84,'C2052617893','5','F','M1535107174','es_wellnessandbeauty',134.23,1
151,'C350034124','1','F','M732195782','es_travel',3746.14,1
9,'C1944210063','3','M','M348934600','es_transportation',39.73,0
108,'C2020967123','3','M','M348934600','es_transportation',8.44,0
118,'C667215072','3','F','M547558035','es_fashion',625.81,1
166,'C1237476993','1','M','M480139044','es_health',120.66,1
138,'C1445931696','4','M','M1823072687','es_transportation',21.22,0
45,'C484067548','5','M','M151143676','es_barsandrestaurants',43.97,1
46,'C1332125345','2','F','M1352454843','es_hotelservices',15.74,0
150,'C896659218','4','F','M480139044','es_health',359.54,1
118,'C1464489812','4','M','M855959430','es_hyper',187.53,1
149,'C911139709','3','F','M1600850729','es_fashion',51.23,0
106,'C1923131377','2','F','M1823072687','es_transportation',13.05,0
18,'C1740004679','3','F','M348934600','es_transportation',26.37,0
4,'C474891377','4','M','M348934600','es_transportation',41.85,0
177,'C460167545','5','F','M348934600','es_transportation',23.05,0
130,'C896659218','4','F','M480139044','es_health',289.42,1
3,'C1338125837','3','F','M1888755466','es_otherservices',386.21,1
27,'C190128751','2','F','M348934600','es_transportation',53.71,0
64,'C1981040988','4','M','M980657600','es_sportsandtoys',37.4,1
169,'C632643861','2','F','M980657600','es_sportsandtoys',139.57,1
65,'C1175850429','4','M','M980657600','es_sportsandtoys',208.53,1
84,'C170002529','2','F','M348934600','es_transportation',20.84,0
166,'C660232446','4','F','M1741626453','es_sportsandtoys',595.42,1
61,'C1978250683','3','F','M1873032707','es_hotelservices',230.87,1
22,'C1965115675','3','F','M348934600','es_transportation',1.67,0
99,'C303533554','2','M','M348934600','es_transportation',21.71,0
145,'C1466730207','4','F','M980657600','es_sportsandtoys',139.11,1
42,'C1038722314','4','M','M348934600','es_transportation',1.33,0
165,'C1429394820','3','M','M1946091778','es_wellnessandbeauty',76.16,0
82,'C1423519115','1','M','M980657600','es_sportsandtoys',71.66,1
120,'C2096367617','2','M','M480139044','es_health',118.67,1
61,'C218446443','2','M','M348934600','es_transportation',20.16,0
47,'C2029865097','4','M','M348934600','es_transportation',7.52,0
56,'C1175850429','4','M','M547558035','es_fashion',144.85,1
165,'C1143401925','1','F','M1823072687','es_transportation',49.28,0
168,'C1381700589','4','M','M348934600','es_transportation',55.07,0
108,'C2130871815','4','M','M348934600','es_transportation',53.5,0
53,'C115540448','5','F','M732195782','es_travel',735.39,1
83,'C218446443','2','M','M2122776122','es_home',458.64,1
166,'C908162687','6','F','M348934600','es_transportation',62.54,0
29,'C185820405','3','M','M1823072687','es_transportation',24.45,0
178,'C2112751068','5','F','M348934600','es_transportation',20.32,0
55,'C2011875751','4','M','M980657600','es_sportsandtoys',219.59,1
31,'C441989517','3','F','M1649169323','es_sportsandtoys',97.61,0
96,'C1651213581','3','F','M348934600','es_transportation',17.93,0
152,'C548185127','2','F','M732195782','es_travel',4247.32,1
61,'C1983968298','4','M','M480139044','es_health',257.36,1
68,'C411345215','1','F','M348934600','es_transportation',5.88,0
64,'C1913127981','4','F','M348934600','es_transportation',30.87,0
79,'C124539163','2','F','M732195782','es_travel',4574.72,1
164,'C677561666','1','F','M1823072687','es_transportation',62.71,0
126,'C1163388474','2','F','M480139044','es_health',163.7,1
131,'C1781953799','5','M','M1353266412','es_hotelservices',352.91,1
76,'C656901929','4','M','M547558035','es_fashion',327.28,1
155,'C571254990','3','F','M855959430','es_hyper',74.98,1
57,'C2031167542','2','M','M1823072687','es_transportation',24.04,0
132,'C1966686053','4','F','M1823072687','es_transportation',27.21,0
35,'C1572610482','3','F','M3697346','es_leisure',146.7,1
39,'C1304285526','5','F','M1823072687','es_transportation',0.66,0
117,'C1890250226','3','M','M348934600','es_transportation',20.45,0
94,'C1350963410','5','F','M480139044','es_health',209.55,1
170,'C775101977','3','M','M348934600','es_transportation',31.94,0
169,'C1432312197','5','M','M480139044','es_health',702.77,1
99,'C928481238','2','M','M348934600','es_transportation',45.72,0
34,'C579648989','3','F','M348934600','es_transportation',31.34,0
37,'C547610089','4','F','M480139044','es_health',108.57,1
19,'C1166337448','3','F','M980657600','es_sportsandtoys',841.53,1
2,'C1633477199','2','M','M348934600','es_transportation',32.53,0
99,'C1978250683','3','F','M3697346','es_leisure',261.39,1
10,'C1525483242','3','M','M1823072687','es_transportation',34.39,0
75,'C1931900243','5','F','M1823072687','es_transportation',30.31,0
165,'C910454738','4','F','M480139044','es_health',577.11,1
47,'C809005315','2','F','M480139044','es_health',1129.53,1
71,'C2004941826','2','F','M480139044','es_health',4.71,1
132,'C1269217373','2','F','M1873032707','es_hotelservices',253.16,1
159,'C2005093875','5','F','M348934600','es_transportation',21.45,0
134,'C906611945','2','M','M480139044','es_health',1191.55,1
86,'C1388726904','3','F','M1823072687','es_transportation',35.09,0
58,'C1969886762','4','M','M17379832','es_sportsandtoys',474.82,1
161,'C1468001998','3','F','M980657600','es_sportsandtoys',333.85,1
22,'C1597422235','3','F','M1294758098','es_leisure',220.83,1
128,'C296571542','2','F','M151143676','es_barsandrestaurants',5.09,0
38,'C359698649','3','F','M1823072687','es_transportation',50.41,0
120,'C826734487','4','F','M480139044','es_health',706.97,1
143,'C864134074','4','F','M1823072687','es_transportation',7.35,0
120,'C1163388474','2','F','M980657600','es_sportsandtoys',165.73,1
78,'C800967034','3','F','M1823072687','es_transportation',62.99,0
7,'C585290792','4','M','M1823072687','es_transportation',11.96,0
22,'C123623130','2','F','M348934600','es_transportation',27.7,0
48,'C806399525','2','F','M732195782','es_travel',7665.56,1
128,'C1195893546','5','M','M1823072687','es_transportation',37.81,0
166,'C645539039','2','M','M1823072687','es_transportation',47.34,0
146,'C1392676510','2','M','M1823072687','es_transportation',30.86,0
132,'C195373250','3','M','M840466850','es_tech',574.75,1
45,'C1289219178','4','M','M348934600','es_transportation',19.23,0
50,'C747353905','2','M','M85975013','es_food',17.01,0
41,'C2113737065','2','F','M1649169323','es_sportsandtoys',482.97,1
63,'C1647495093','3','M','M1198415165','es_wellnessandbeauty',462.12,1
117,'C877773949','3','M','M348934600','es_transportation',34.33,0
4,'C186769596','2','F','M348934600','es_transportation',2.02,0
132,'C1082462651','3','F','M1823072687','es_transportation',21.2,0
60,'C1779394537','4','F','M1823072687','es_transportation',22.19,0
78,'C1152835627','U','E','M1823072687','es_transportation',9.85,0
88,'C1464030920','1','F','M151143676','es_barsandrestaurants',92.98,0
176,'C1038215695','4','M','M480139044','es_health',299.39,1
52,'C1383269171','1','F','M1198415165','es_wellnessandbeauty',166.3,1
120,'C1100276718','1','F','M1823072687','es_transportation',4.95,0
89,'C243130666','4','F','M840466850','es_tech',248.65,1
127,'C108794529','4','F','M1823072687','es_transportation',10.73,0
114,'C1080032135','6','F','M1198415165','es_wellnessandbeauty',262.18,1
143,'C1469453217','1','F','M1823072687','es_transportation',32.75,0
61,'C576545848','6','M','M348934600','es_transportation',27.48,0
64,'C1450140987','4','F','M980657600','es_sportsandtoys',553.46,1
115,'C611182051','2','F','M980657600','es_sportsandtoys',72.63,1
131,'C1995039136','2','M','M1823072687','es_transportation',38.31,0
28,'C1572610482','3','F','M3697346','es_leisure',302.82,1
41,'C1761368684','1','F','M209847108','es_wellnessandbeauty',37.67,0
53,'C665247956','4','M','M480139044','es_health',556.99,1
157,'C696806398','2','F','M151143676','es_barsandrestaurants',36.46,0
167,'C1734862058','4','M','M980657600','es_sportsandtoys',336.29,1
152,'C589097761','3','M','M1823072687','es_transportation',53.86,0
84,'C208514238','3','M','M348934600','es_transportation',80.95,0
148,'C1758950662','4','F','M348934600','es_transportation',15.21,0
113,'C1353776547','6','M','M348934600','es_transportation',12.82,0
110,'C2092733799','2','F','M855959430','es_hyper',178.88,1
148,'C1400578246','4','M','M348934600','es_transportation',30.49,0
162,'C23582994','2','F','M1823072687','es_transportation',59.16,0
115,'C76313164','3','F','M1823072687','es_transportation',54.32,0
52,'C1973547259','3','M','M1823072687','es_transportation',0.24,0
76,'C769941724','5','F','M855959430','es_hyper',263.09,1
85,'C611520731','4','F','M1741626453','es_sportsandtoys',259.92,1
26,'C2079384186','2','F','M732195782','es_travel',4458.66,1
20,'C1079254393','1','F','M547558035','es_fashion',178.31,1
161,'C1368070837','2','F','M348934600','es_transportation',26.75,0
167,'C363287468','2','F','M1823072687','es_transportation',26.25,0
19,'C1275518867','5','F','M980657600','es_sportsandtoys',272.33,1
179,'C2033917877','3','M','M840466850','es_tech',586.27,1
73,'C660475396','5','M','M348934600','es_transportation',0.9,0
62,'C1952969809','4','F','M348934600','es_transportation',18.79,0
25,'C1923945958','2','M','M3697346','es_leisure',248.19,1
83,'C840054516','2','F','M980657600','es_sportsandtoys',90.39,1
153,'C1977646698','3','F','M348934600','es_transportation',15.93,0
78,'C663226052','3','F','M348934600','es_transportation',22.37,0
62,'C1787537369','2','M','M348934600','es_transportation',36.79,0
48,'C339075311','3','F','M1741626453','es_sportsandtoys',54.57,1
69,'C21670075','2','F','M855959430','es_hyper',255.82,1
116,'C1626806996','4','M','M1913465890','es_health',122.26,0
111,'C1297100897','4','M','M480139044','es_health',1356.17,1
104,'C1486069778','4','F','M1823072687','es_transportation',43.94,0
55,'C270217031','3','F','M1823072687','es_transportation',3.48,0
161,'C368299362','2','F','M1823072687','es_transportation',11.46,0
135,'C907877340','3','F','M980657600','es_sportsandtoys',469.75,1
103,'C21670075','2','F','M1823072687','es_transportation',4.19,0
74,'C75208519','2','M','M855959430','es_hyper',47.69,0
87,'C2113737065','2','F','M980657600','es_sportsandtoys',64.72,1
144,'C10745331','4','F','M1823072687','es_transportation',61.66,0
3,'C1522289895','3','F','M348934600','es_transportation',13.94,0
30,'C2113737065','2','F','M78078399','es_wellnessandbeauty',117.74,1
155,'C1929167055','4','M','M980657600','es_sportsandtoys',241.28,1
99,'C295094185','2','M','M348934600','es_transportation',2.8,0
114,'C894687005','5','M','M1823072687','es_transportation',47.53,0
71,'C587299231','2','F','M1198415165','es_wellnessandbeauty',231.69,1
26,'C1886871597','4','F','M480139044','es_health',233.74,1
12,'C260437492','3','F','M348934600','es_transportation',38.08,0
1,'C85945497','4','F','M348934600','es_transportation',20.36,0
141,'C1350963410','5','F','M480139044','es_health',652.07,1
27,'C1143401925','1','F','M732195782','es_travel',501.77,1
127,'C811312110','3','F','M980657600','es_sportsandtoys',157.38,1
166,'C910454738','4','F','M480139044','es_health',311.15,1
50,'C1918064652','2','M','M85975013','es_food',28.22,0
171,'C809339851','3','F','M1823072687','es_transportation',55.13,0
35,'C2063574289','1','F','M348934600','es_transportation',30.48,0
99,'C989137613','4','F','M2122776122','es_home',150.44,1
85,'C1817318774','2','F','M1535107174','es_wellnessandbeauty',73.47,1
6,'C1095604325','1','F','M348934600','es_transportation',20.49,0
73,'C1817318774','2','F','M3697346','es_leisure',385.02,1
97,'C440111595','2','F','M1823072687','es_transportation',31.92,0
122,'C1496962993','5','F','M1888755466','es_otherservices',893.57,1
13,'C574852748','4','F','M348934600','es_transportation',41.29,0
4,'C894204131','1','M','M480139044','es_health',580.99,1
122,'C1030975170','1','M','M85975013','es_food',13.7,0
176,'C2014438912','1','F','M1823072687','es_transportation',7.88,0
56,'C1014347664','6','M','M348934600','es_transportation',32.76,0
49,'C908162687','6','F','M1294758098','es_leisure',351.65,1
85,'C1334045764','3','F','M17379832','es_sportsandtoys',383.64,1
61,'C354971512','6','F','M348934600','es_transportation',6.79,0
9,'C1275518867','5','F','M1649169323','es_sportsandtoys',262.63,1
44,'C296571542','2','F','M855959430','es_hyper',35.45,1
121,'C1923945958','2','M','M855959430','es_hyper',226.39,1
6,'C2027892936','4','F','M348934600','es_transportation',4.48,0
130,'C1038277619','6','M','M3697346','es_leisure',288.35,1
115,'C381007057','1','F','M151143676','es_barsandrestaurants',45.2,1
135,'C1181615831','3','M','M3697346','es_leisure',331.56,1
79,'C2143703121','5','F','M1823072687','es_transportation',19.77,0
120,'C2088631865','3','F','M1823072687','es_transportation',7.67,0
13,'C1355357191','3','F','M348934600','es_transportation',32.07,0
173,'C1653588482','2','F','M732195782','es_travel',3283.45,1
22,'C1849046345','4','F','M480139044','es_health',87.69,1
105,'C611182051','2','F','M1198415165','es_wellnessandbeauty',169.31,1
15,'C1085056650','1','F','M732195782','es_travel',813.14,1
95,'C91915601','4','M','M1823072687','es_transportation',0.76,0
140,'C354098761','2','F','M85975013','es_food',30.18,0
52,'C1933962406','2','F','M495352832','es_travel',798.7,0
47,'C874212917','2','F','M1823072687','es_transportation',34.16,0
111,'C1228110352','1','M','M1946091778','es_wellnessandbeauty',27.66,0
0,'C555482626','3','F','M209847108','es_wellnessandbeauty',198.58,1
166,'C140648396','3','F','M980657600','es_sportsandtoys',46.16,1
174,'C454240137','5','M','M1535107174','es_wellnessandbeauty',9.09,1
76,'C2051369004','2','F','M980657600','es_sportsandtoys',363.31,1
8,'C1629693561','4','M','M348934600','es_transportation',51.72,0
46,'C1490935984','4','F','M209847108','es_wellnessandbeauty',443.86,1
53,'C1352750459','6','M','M2122776122','es_home',488.53,1
137,'C381007057','1','F','M732195782','es_travel',4433.48,1
147,'C2033917877','3','M','M1535107174','es_wellnessandbeauty',25.69,0
7,'C179390259','4','F','M1198415165','es_wellnessandbeauty',353.16,1
64,'C380911997','2','F','M1823072687','es_transportation',11.24,0
20,'C605859862','5','F','M980657600','es_sportsandtoys',808.28,1
93,'C428728055','1','F','M17379832','es_sportsandtoys',547.44,1
167,'C2123823248','4','F','M1823072687','es_transportation',4.98,0
55,'C1809615650','4','M','M1823072687','es_transportation',25.52,0
174,'C207575907','6','M','M857378720','es_hotelservices',993.09,1
83,'C475928775','4','F','M348934600','es_transportation',30.89,0
54,'C1022713215','2','F','M348934600','es_transportation',16.12,0
18,'C1100289413','3','M','M1535107174','es_wellnessandbeauty',72.45,0
165,'C194301248','2','M','M1741626453','es_sportsandtoys',139.36,1
144,'C1731249040','1','F','M1823072687','es_transportation',21.92,0
52,'C587299231','2','F','M1873032707','es_hotelservices',473.26,1
9,'C1464489812','4','M','M980657600','es_sportsandtoys',19.11,1
142,'C1360481565','5','F','M980657600','es_sportsandtoys',8.19,1
43,'C225675370','4','M','M348934600','es_transportation',46.19,0
33,'C1562991705','5','F','M3697346','es_leisure',257.19,1
78,'C961154945','3','M','M480139044','es_health',462.99,1
69,'C2013867948','3','M','M855959430','es_hyper',50.79,1
179,'C1095604325','1','F','M1823072687','es_transportation',1.95,0
75,'C806399525','2','F','M732195782','es_travel',5235.07,1
10,'C180936571','2','M','M348934600','es_transportation',20.05,0
72,'C869954068','3','F','M85975013','es_food',1.65,0
57,'C1572610482','3','F','M692898500','es_health',50.35,1
38,'C1648096390','5','M','M1946091778','es_wellnessandbeauty',142.97,0
117,'C991774315','3','F','M85975013','es_food',54.97,0
172,'C1475317372','1','F','M480139044','es_health',8.22,1
55,'C489185823','4','F','M1823072687','es_transportation',28.25,0
82,'C1505370540','3','F','M1823072687','es_transportation',43.31,0
175,'C910454738','4','F','M840466850','es_tech',341.1,1
113,'C1874220848','2','M','M1535107174','es_wellnessandbeauty',189.58,1
141,'C1338932459','2','M','M1823072687','es_transportation',51.13,0
125,'C1191069340','4','F','M980657600','es_sportsandtoys',85.35,1
169,'C1278181986','2','F','M348934600','es_transportation',45.07,0
60,'C1517707344','2','M','M480139044','es_health',431.27,1
174,'C1156399058','5','M','M50039827','es_health',148.51,0
88,'C103995111','3','M','M495352832','es_travel',4746.4,1
174,'C1653588482','2','F','M1294758098','es_leisure',251.83,1
54,'C420340345','3','M','M348934600','es_transportation',40.72,0
68,'C1499701993','3','M','M348934600','es_transportation',32.25,0
71,'C1469453217','1','F','M209847108','es_wellnessandbeauty',29.03,0
175,'C71763178','3','M','M1823072687','es_transportation',8.95,0
143,'C746862122','3','M','M348934600','es_transportation',0.64,0
86,'C341886098','5','M','M85975013','es_food',40.75,0
121,'C696806398','2','F','M348934600','es_transportation',28.34,0
3,'C913863966','6','M','M348934600','es_transportation',19.67,0
75,'C1817318774','2','F','M480139044','es_health',515.53,1
51,'C912671040','1','M','M980657600','es_sportsandtoys',59.43,1
144,'C1546820736','2','M','M1823072687','es_transportation',26.91,0
46,'C1258725927','4','M','M1823072687','es_transportation',9.39,0
91,'C923919564','3','F','M348934600','es_transportation',23.71,0
70,'C1348847019','3','M','M348934600','es_transportation',15.18,0
6,'C126638730','3','F','M980657600','es_sportsandtoys',97.49,1
110,'C1689884214','3','M','M1823072687','es_transportation',33.35,0
109,'C183270065','0','F','M348934600','es_transportation',22.18,0
112,'C616715154','2','F','M480139044','es_health',584.52,1
167,'C27106217','2','M','M980657600','es_sportsandtoys',14.98,1
151,'C896659218','4','F','M980657600','es_sportsandtoys',92.84,1
