step,customer,age,gender,merchant,category,amount,fraud
1,'C1275518867','5','F','M2122776122','es_home',10526.09,2526.09
1,'C2079384186','2','F','M1294758098','es_leisure',10349.85,2349.85
1,'C1237476993','1','M','M1294758098','es_leisure',10153.08,2153.08
1,'C1685492470','2','F','M547558035','es_fashion',10141.83,2141.83
1,'C1454826238','2','F','M547558035','es_fashion',10022.43,2022.43
1,'C1791524453','2','F','M480139044','es_health',10388.51,2388.51
1,'C1275518867','5','F','M480139044','es_health',10041.98,2041.98
2,'C732771224','4','F','M2122776122','es_home',10788.67,2788.67
2,'C422403315','0','F','M2122776122','es_home',11167.18,3167.18
2,'C1949984685','2','F','M1294758098','es_leisure',10184.72,2184.72
2,'C792341594','3','M','M1294758098','es_leisure',10258.01,2258.01
2,'C1859195979','3','F','M857378720','es_hotelservices',10030.04,2030.04
2,'C1859195979','3','F','M857378720','es_hotelservices',10586.05,2586.05
2,'C179390259','4','F','M480139044','es_health',10663.53,2663.53
2,'C553434543','2','M','M480139044','es_health',10297.09,2297.09
2,'C1275518867','5','F','M1198415165','es_wellnessandbeauty',10110.9,2110.9
2,'C1205257074','1','F','M1198415165','es_wellnessandbeauty',10486.35,2486.35
2,'C1275518867','5','F','M980657600','es_sportsandtoys',11022.06,3022.06
2,'C1560676680','2','F','M980657600','es_sportsandtoys',10532.05,2532.05
2,'C1685492470','2','F','M17379832','es_sportsandtoys',10253.25,2253.25
2,'C1367581052','4','M','M17379832','es_sportsandtoys',10038.2,2038.2
2,'C1275518867','5','F','M480139044','es_health',10264.99,2264.99
2,'C2079384186','2','F','M480139044','es_health',10143.1,2143.1
2,'C1079254393','1','F','M923029380','es_home',10029.82,2029.82
2,'C525850964','2','F','M923029380','es_home',10503.68,2503.68
2,'C1312615175','4','F','M980657600','es_sportsandtoys',10478.89,2478.89
2,'C1173530601','2','M','M980657600','es_sportsandtoys',10283.25,2283.25
2,'C656851338','2','F','M1748431652','es_wellnessandbeauty',10243.05,2243.05
2,'C1079254393','1','F','M1748431652','es_wellnessandbeauty',10415.19,2415.19
2,'C576436654','6','F','M151143676','es_barsandrestaurants',10195.81,2195.81
2,'C576436654','6','F','M151143676','es_barsandrestaurants',10042.64,2042.64
2,'C1275518867','5','F','M732195782','es_travel',10891,2891
2,'C1275518867','5','F','M732195782','es_travel',11304.93,3304.93
2,'C615281750','3','F','M1888755466','es_otherservices',10041.48,2041.48
2,'C1307336396','2','F','M1888755466','es_otherservices',10572.01,2572.01
2,'C656901929','4','M','M1294758098','es_leisure',10242.03,2242.03
2,'C1450140987','4','F','M1294758098','es_leisure',10272.16,2272.16
2,'C1920498287','2','M','M980657600','es_sportsandtoys',10043.89,2043.89
2,'C2018553540','4','F','M980657600','es_sportsandtoys',10546.26,2546.26
2,'C525850964','2','F','M980657600','es_sportsandtoys',10158.25,2158.25
2,'C1736605496','4','M','M980657600','es_sportsandtoys',10358.25,2358.25
2,'C309177915','3','M','M980657600','es_sportsandtoys',11079.27,3079.27
2,'C1744858817','6','M','M980657600','es_sportsandtoys',10404.39,2404.39
2,'C1685492470','2','F','M732195782','es_travel',10653.5,2653.5
2,'C375144053','6','F','M732195782','es_travel',17432.48,9432.48
2,'C1231572628','3','F','M480139044','es_health',10490.84,2490.84
2,'C1572610482','3','F','M480139044','es_health',10644.59,2644.59
3,'C1342849651','1','M','M980657600','es_sportsandtoys',10084.65,2084.65
3,'C1038215695','4','M','M980657600','es_sportsandtoys',10279.15,2279.15
3,'C446179646','5','F','M840466850','es_tech',10585.13,2585.13
3,'C446179646','5','F','M840466850','es_tech',10848.4,2848.4
3,'C967677653','4','F','M855959430','es_hyper',10174.29,2174.29
3,'C1307336396','2','F','M855959430','es_hyper',10131.24,2131.24
3,'C126638730','3','F','M980657600','es_sportsandtoys',10281.12,2281.12
3,'C1920498287','2','M','M980657600','es_sportsandtoys',10709.28,2709.28
3,'C931370744','2','F','M980657600','es_sportsandtoys',10426.7,2426.7
3,'C375144053','6','F','M980657600','es_sportsandtoys',10213.53,2213.53
3,'C831905583','3','M','M840466850','es_tech',10124.92,2124.92
3,'C553434543','2','M','M840466850','es_tech',10446.8,2446.8
3,'C1338125837','3','F','M980657600','es_sportsandtoys',10108.07,2108.07
3,'C330615170','2','F','M980657600','es_sportsandtoys',10005.69,2005.69
3,'C553434543','2','M','M480139044','es_health',10149.94,2149.94
3,'C1275518867','5','F','M480139044','es_health',10115.08,2115.08
3,'C1338125837','3','F','M1888755466','es_otherservices',10386.21,2386.21
3,'C1275518867','5','F','M1888755466','es_otherservices',10226.78,2226.78
3,'C1734948367','3','M','M1888755466','es_otherservices',10571.7,2571.7
3,'C85075290','3','F','M1888755466','es_otherservices',10389.98,2389.98
3,'C1079254393','1','F','M3697346','es_leisure',10480.88,2480.88
3,'C1560676680','2','F','M3697346','es_leisure',10504.97,2504.97
3,'C525850964','2','F','M480139044','es_health',10643.71,2643.71
3,'C1736605496','4','M','M480139044','es_health',10017.1,2017.1
3,'C1360481565','5','F','M1741626453','es_sportsandtoys',10060.58,2060.58
3,'C47809392','3','M','M1741626453','es_sportsandtoys',10260.03,2260.03
3,'C1714895875','2','M','M980657600','es_sportsandtoys',10044.8,2044.8
3,'C1317710133','3','M','M980657600','es_sportsandtoys',10356.47,2356.47
3,'C525850964','2','F','M732195782','es_travel',14883.62,6883.62
3,'C375144053','6','F','M732195782','es_travel',10237.95,2237.95
3,'C515668508','3','F','M1741626453','es_sportsandtoys',10701.22,2701.22
3,'C1275518867','5','F','M1741626453','es_sportsandtoys',10428.54,2428.54
3,'C1949984685','2','F','M480139044','es_health',10716.17,2716.17
3,'C555482626','3','F','M480139044','es_health',10699.94,2699.94
3,'C1294166760','3','M','M980657600','es_sportsandtoys',10332.47,2332.47
3,'C1994736634','4','F','M980657600','es_sportsandtoys',10361.28,2361.28
3,'C1272326382','1','M','M732195782','es_travel',13334.89,5334.89
3,'C583110837','3','M','M732195782','es_travel',15107.7,7107.7
3,'C1685492470','2','F','M50039827','es_health',11025.56,3025.56
3,'C1667161948','3','M','M50039827','es_health',10295.57,2295.57
4,'C1338125837','3','F','M980657600','es_sportsandtoys',10025.54,2025.54
4,'C1685492470','2','F','M980657600','es_sportsandtoys',10066.32,2066.32
4,'C1991822900','3','F','M923029380','es_home',10120.87,2120.87
4,'C295362058','4','M','M923029380','es_home',10181.55,2181.55
4,'C445134555','0','F','M480139044','es_health',10833.47,2833.47
4,'C553434543','2','M','M480139044','es_health',10034.32,2034.32
4,'C1736605496','4','M','M1748431652','es_wellnessandbeauty',10423.5,2423.5
4,'C126638730','3','F','M1748431652','es_wellnessandbeauty',10032.28,2032.28
4,'C375144053','6','F','M3697346','es_leisure',10311.94,2311.94
4,'C1685492470','2','F','M3697346','es_leisure',10275.18,2275.18
4,'C1859195979','3','F','M980657600','es_sportsandtoys',10447.53,2447.53
4,'C1977646698','3','F','M980657600','es_sportsandtoys',10591.16,2591.16
4,'C1586862598','3','M','M732195782','es_travel',10425.25,2425.25
4,'C583110837','3','M','M732195782','es_travel',10175.72,2175.72
4,'C1667161948','3','M','M2080407379','es_travel',13999.35,5999.35
4,'C375144053','6','F','M2080407379','es_travel',12973.46,4973.46
4,'C1038215695','4','M','M2011752106','es_hotelservices',10077.87,2077.87
4,'C885237696','3','M','M2011752106','es_hotelservices',10058.19,2058.19
4,'C402994775','1','M','M1294758098','es_leisure',10300.35,2300.35
4,'C553434543','2','M','M1294758098','es_leisure',10318.12,2318.12
4,'C965421722','1','F','M2122776122','es_home',10987.86,2987.86
4,'C1338396147','1','F','M2122776122','es_home',10430.29,2430.29
4,'C126638730','3','F','M480139044','es_health',10702.72,2702.72
4,'C211657450','1','F','M480139044','es_health',11083.7,3083.7
4,'C894204131','1','M','M480139044','es_health',10580.99,2580.99
4,'C1931900243','5','F','M480139044','es_health',10290.15,2290.15
4,'C47809392','3','M','M1198415165','es_wellnessandbeauty',10158.83,2158.83
4,'C1490048317','6','F','M1198415165','es_wellnessandbeauty',10541.86,2541.86
4,'C1275518867','5','F','M1294758098','es_leisure',10372.92,2372.92
4,'C1275518867','5','F','M1294758098','es_leisure',10336.82,2336.82
4,'C1981089677','4','M','M3697346','es_leisure',10427.51,2427.51
4,'C446179646','5','F','M3697346','es_leisure',10290.64,2290.64
4,'C1572610482','3','F','M480139044','es_health',10697.85,2697.85
4,'C1173530601','2','M','M480139044','es_health',10475.9,2475.9
4,'C1338125837','3','F','M980657600','es_sportsandtoys',10193.16,2193.16
4,'C1275518867','5','F','M980657600','es_sportsandtoys',10034.65,2034.65
4,'C1032319289','3','F','M855959430','es_hyper',10127.28,2127.28
4,'C594793398','2','F','M855959430','es_hyper',10057.72,2057.72
4,'C525850964','2','F','M1888755466','es_otherservices',10215.54,2215.54
4,'C515668508','3','F','M1888755466','es_otherservices',10266,2266
5,'C1808385426','2','M','M209847108','es_wellnessandbeauty',10290.17,2290.17
5,'C1079254393','1','F','M209847108','es_wellnessandbeauty',10222.26,2222.26
5,'C1572610482','3','F','M209847108','es_wellnessandbeauty',10390.28,2390.28
5,'C1855857061','4','F','M209847108','es_wellnessandbeauty',10121.22,2121.22
5,'C150587559','2','F','M480139044','es_health',10238.14,2238.14
5,'C706599076','2','M','M480139044','es_health',10386.8,2386.8
5,'C245117318','3','F','M480139044','es_health',10008.25,2008.25
5,'C1242334684','2','M','M480139044','es_health',10437.41,2437.41
5,'C2109575612','5','M','M151143676','es_barsandrestaurants',10259.75,2259.75
5,'C553434543','2','M','M151143676','es_barsandrestaurants',10261.99,2261.99
5,'C1275518867','5','F','M480139044','es_health',10157.03,2157.03
5,'C1572610482','3','F','M480139044','es_health',10194.89,2194.89
5,'C1572610482','3','F','M480139044','es_health',10851.71,2851.71
5,'C515668508','3','F','M480139044','es_health',10301.7,2301.7
5,'C678697032','2','F','M732195782','es_travel',13682.79,5682.79
5,'C678697032','2','F','M732195782','es_travel',12832.02,4832.02
5,'C1952580233','4','F','M3697346','es_leisure',10366.36,2366.36
5,'C1931900243','5','F','M3697346','es_leisure',10368.73,2368.73
5,'C1237476993','1','M','M2122776122','es_home',10132.75,2132.75
5,'C126638730','3','F','M2122776122','es_home',10613.67,2613.67
5,'C1273692645','3','M','M3697346','es_leisure',10278.32,2278.32
5,'C972314568','3','F','M3697346','es_leisure',10317.82,2317.82
5,'C181787207','3','M','M547558035','es_fashion',10136.42,2136.42
5,'C181787207','3','M','M547558035','es_fashion',10187.51,2187.51
5,'C894204131','1','M','M980657600','es_sportsandtoys',10592.33,2592.33
5,'C1572610482','3','F','M980657600','es_sportsandtoys',10565.08,2565.08
5,'C1896850232','2','F','M1888755466','es_otherservices',10573.85,2573.85
5,'C967677653','4','F','M1888755466','es_otherservices',10215.28,2215.28
5,'C21670075','2','F','M855959430','es_hyper',10086.81,2086.81
5,'C1703739582','4','F','M855959430','es_hyper',10384.63,2384.63
5,'C1312615175','4','F','M980657600','es_sportsandtoys',10228.93,2228.93
5,'C60026962','2','F','M980657600','es_sportsandtoys',10123.87,2123.87
5,'C47809392','3','M','M1535107174','es_wellnessandbeauty',10249.8,2249.8
5,'C1947369699','5','F','M1535107174','es_wellnessandbeauty',10576.88,2576.88
5,'C301739259','2','M','M980657600','es_sportsandtoys',10032.12,2032.12
5,'C85075290','3','F','M980657600','es_sportsandtoys',10644.15,2644.15
5,'C52277164','3','F','M480139044','es_health',10161.63,2161.63
5,'C375144053','6','F','M480139044','es_health',10661.19,2661.19
5,'C1317710133','3','M','M980657600','es_sportsandtoys',10129.12,2129.12
5,'C1631930247','3','M','M980657600','es_sportsandtoys',10201.7,2201.7
6,'C999393223','1','F','M855959430','es_hyper',10010.77,2010.77
6,'C605859862','5','F','M855959430','es_hyper',10306.04,2306.04
6,'C966214713','3','M','M923029380','es_home',10264.18,2264.18
6,'C2049382420','3','M','M923029380','es_home',10154.45,2154.45
6,'C553434543','2','M','M732195782','es_travel',15326.55,7326.55
6,'C126638730','3','F','M732195782','es_travel',10297.43,2297.43
6,'C1338125837','3','F','M980657600','es_sportsandtoys',10255.29,2255.29
6,'C126638730','3','F','M980657600','es_sportsandtoys',10097.49,2097.49
6,'C515668508','3','F','M480139044','es_health',10052.14,2052.14
6,'C375144053','6','F','M480139044','es_health',10219.33,2219.33
6,'C1859195979','3','F','M2080407379','es_travel',13611.11,5611.11
6,'C1502465707','4','F','M2080407379','es_travel',12503.3,4503.3
6,'C553434543','2','M','M980657600','es_sportsandtoys',10776.51,2776.51
6,'C1819254965','6','M','M980657600','es_sportsandtoys',10027.45,2027.45
6,'C553434543','2','M','M480139044','es_health',10563.2,2563.2
6,'C1464489812','4','M','M480139044','es_health',10817.59,2817.59
6,'C1338125837','3','F','M3697346','es_leisure',10398.85,2398.85
6,'C1275518867','5','F','M3697346','es_leisure',10395.67,2395.67
6,'C515668508','3','F','M855959430','es_hyper',10268.04,2268.04
6,'C473451132','2','F','M855959430','es_hyper',10042.08,2042.08
6,'C1464489812','4','M','M480139044','es_health',10614.25,2614.25
6,'C301739259','2','M','M480139044','es_health',10418.09,2418.09
6,'C1572610482','3','F','M840466850','es_tech',10627.98,2627.98
6,'C447056233','1','F','M840466850','es_tech',10064.27,2064.27
6,'C1255221015','3','F','M209847108','es_wellnessandbeauty',10241.47,2241.47
6,'C1503009287','2','M','M209847108','es_wellnessandbeauty',10061.61,2061.61
6,'C115540448','5','F','M2080407379','es_travel',15070.57,7070.57
6,'C2128263275','2','M','M2080407379','es_travel',14762.5,6762.5
6,'C1572610482','3','F','M980657600','es_sportsandtoys',10749.53,2749.53
6,'C1312615175','4','F','M980657600','es_sportsandtoys',10460.96,2460.96
6,'C1799589925','5','M','M495352832','es_travel',16142.59,8142.59
6,'C1931900243','5','F','M495352832','es_travel',12981.86,4981.86
6,'C1152092987','3','M','M1741626453','es_sportsandtoys',10925.66,2925.66
6,'C1338396147','1','F','M1741626453','es_sportsandtoys',10070.75,2070.75
6,'C1572610482','3','F','M209847108','es_wellnessandbeauty',10019.13,2019.13
6,'C375144053','6','F','M209847108','es_wellnessandbeauty',10283.87,2283.87
6,'C1214929092','3','M','M1888755466','es_otherservices',10073.79,2073.79
6,'C706599076','2','M','M1888755466','es_otherservices',10628.61,2628.61
6,'C353985741','2','M','M17379832','es_sportsandtoys',10595.15,2595.15
6,'C446179646','5','F','M17379832','es_sportsandtoys',10092.93,2092.93
7,'C1032319289','3','F','M480139044','es_health',10784.69,2784.69
7,'C382331420','4','F','M480139044','es_health',10242.75,2242.75
7,'C1464489812','4','M','M151143676','es_barsandrestaurants',10051.38,2051.38
7,'C515668508','3','F','M151143676','es_barsandrestaurants',10232.54,2232.54
7,'C1275518867','5','F','M980657600','es_sportsandtoys',10969.68,2969.68
7,'C1572610482','3','F','M980657600','es_sportsandtoys',10329.41,2329.41
7,'C1143401925','1','F','M209847108','es_wellnessandbeauty',10004.5,2004.5
7,'C1013313546','2','F','M209847108','es_wellnessandbeauty',10172.21,2172.21
7,'C810002129','2','F','M980657600','es_sportsandtoys',10016.21,2016.21
7,'C616472041','2','M','M980657600','es_sportsandtoys',10152.74,2152.74
7,'C1275518867','5','F','M692898500','es_health',10112.55,2112.55
7,'C1572610482','3','F','M692898500','es_health',10830.57,2830.57
7,'C446179646','5','F','M1198415165','es_wellnessandbeauty',10248.42,2248.42
7,'C1334695551','2','F','M1198415165','es_wellnessandbeauty',10437.38,2437.38
7,'C1125717761','5','M','M732195782','es_travel',14046.65,6046.65
7,'C2064491438','5','F','M732195782','es_travel',13065.22,5065.22
7,'C1312615175','4','F','M495352832','es_travel',10672.44,2672.44
7,'C382789952','3','M','M495352832','es_travel',13020.3,5020.3
7,'C1928842916','2','M','M1535107174','es_wellnessandbeauty',10057.86,2057.86
7,'C1928842916','2','M','M1535107174','es_wellnessandbeauty',10580.48,2580.48
7,'C128812892','2','F','M1748431652','es_wellnessandbeauty',10095.03,2095.03
7,'C366397964','2','F','M1748431652','es_wellnessandbeauty',10249.05,2249.05
7,'C1906711479','4','F','M480139044','es_health',10036.47,2036.47
7,'C509860014','6','F','M480139044','es_health',10223.8,2223.8
7,'C375144053','6','F','M1198415165','es_wellnessandbeauty',10042.62,2042.62
7,'C179390259','4','F','M1198415165','es_wellnessandbeauty',10353.16,2353.16
7,'C515668508','3','F','M3697346','es_leisure',10284.46,2284.46
7,'C245117318','3','F','M3697346','es_leisure',10314.22,2314.22
7,'C301739259','2','M','M732195782','es_travel',13922.14,5922.14
7,'C301739259','2','M','M732195782','es_travel',13194.56,5194.56
7,'C1427325535','1','F','M17379832','es_sportsandtoys',10353.57,2353.57
7,'C1275518867','5','F','M17379832','es_sportsandtoys',10845.44,2845.44
7,'C473451132','2','F','M980657600','es_sportsandtoys',10078.07,2078.07
7,'C1423519115','1','M','M980657600','es_sportsandtoys',10154.79,2154.79
7,'C2027310658','4','F','M480139044','es_health',10072.69,2072.69
7,'C1896850232','2','F','M480139044','es_health',10486.91,2486.91
7,'C515668508','3','F','M732195782','es_travel',12854.69,4854.69
7,'C1275518867','5','F','M732195782','es_travel',14217.86,6217.86
7,'C1764447156','3','F','M480139044','es_health',10499.7,2499.7
7,'C1464489812','4','M','M480139044','es_health',10514.2,2514.2
8,'C1312615175','4','F','M980657600','es_sportsandtoys',10901.32,2901.32
8,'C346030769','5','F','M980657600','es_sportsandtoys',10423.05,2423.05
8,'C1763624260','6','F','M209847108','es_wellnessandbeauty',10468.82,2468.82
8,'C2128263275','2','M','M209847108','es_wellnessandbeauty',10261.85,2261.85
8,'C1464489812','4','M','M980657600','es_sportsandtoys',10498.38,2498.38
8,'C1358079072','2','M','M980657600','es_sportsandtoys',10656.54,2656.54
8,'C1275518867','5','F','M980657600','es_sportsandtoys',10305.38,2305.38
8,'C546386486','3','F','M980657600','es_sportsandtoys',10278.2,2278.2
8,'C1476505660','1','F','M151143676','es_barsandrestaurants',10095.03,2095.03
8,'C1871220408','2','M','M151143676','es_barsandrestaurants',10125.15,2125.15
8,'C1349321790','3','F','M980657600','es_sportsandtoys',10689.86,2689.86
8,'C515668508','3','F','M980657600','es_sportsandtoys',10526.63,2526.63
8,'C1338125837','3','F','M480139044','es_health',10274.14,2274.14
8,'C211657450','1','F','M480139044','es_health',10626.03,2626.03
8,'C1685492470','2','F','M1741626453','es_sportsandtoys',10648.71,2648.71
8,'C515668508','3','F','M1741626453','es_sportsandtoys',10036.51,2036.51
8,'C1560676680','2','F','M980657600','es_sportsandtoys',10245.49,2245.49
8,'C1338396147','1','F','M980657600','es_sportsandtoys',10766.11,2766.11
8,'C704456922','2','M','M980657600','es_sportsandtoys',10138.06,2138.06
8,'C655866157','5','M','M980657600','es_sportsandtoys',10144.83,2144.83
8,'C2008428493','2','F','M2011752106','es_hotelservices',10346.57,2346.57
8,'C1572610482','3','F','M2011752106','es_hotelservices',10642.15,2642.15
8,'C176878772','2','F','M980657600','es_sportsandtoys',10620.64,2620.64
8,'C880299982','3','M','M980657600','es_sportsandtoys',10293.53,2293.53
8,'C604378279','5','F','M3697346','es_leisure',10374.89,2374.89
8,'C1079254393','1','F','M3697346','es_leisure',10396.61,2396.61
8,'C926672832','2','M','M980657600','es_sportsandtoys',10535.42,2535.42
8,'C515668508','3','F','M980657600','es_sportsandtoys',10284.12,2284.12
8,'C1275518867','5','F','M980657600','es_sportsandtoys',10377.53,2377.53
8,'C496697462','4','M','M980657600','es_sportsandtoys',10441.49,2441.49
8,'C473451132','2','F','M480139044','es_health',10533.84,2533.84
8,'C473451132','2','F','M480139044','es_health',10118.84,2118.84
8,'C736721523','3','M','M3697346','es_leisure',10371.45,2371.45
8,'C2018553540','4','F','M3697346','es_leisure',10319.73,2319.73
8,'C1565570610','3','F','M2080407379','es_travel',13799.04,5799.04
8,'C1312615175','4','F','M2080407379','es_travel',12917.32,4917.32
8,'C1464489812','4','M','M980657600','es_sportsandtoys',10396.62,2396.62
8,'C1464489812','4','M','M980657600','es_sportsandtoys',10301.36,2301.36
8,'C375144053','6','F','M980657600','es_sportsandtoys',10634.76,2634.76
8,'C374616385','1','F','M980657600','es_sportsandtoys',10360.09,2360.09
9,'C1032319289','3','F','M1888755466','es_otherservices',10186.8,2186.8
9,'C1503009287','2','M','M1888755466','es_otherservices',10270.6,2270.6
9,'C1734487337','4','F','M480139044','es_health',10313.5,2313.5
9,'C1572610482','3','F','M480139044','es_health',10464.28,2464.28
9,'C1370669821','2','M','M1649169323','es_sportsandtoys',10100.02,2100.02
9,'C1275518867','5','F','M1649169323','es_sportsandtoys',10262.63,2262.63
9,'C1631930247','3','M','M480139044','es_health',10139.04,2139.04
9,'C1464489812','4','M','M480139044','es_health',10105.64,2105.64
9,'C1367581052','4','M','M857378720','es_hotelservices',10378.11,2378.11
9,'C375144053','6','F','M857378720','es_hotelservices',10005.79,2005.79
9,'C1476505660','1','F','M980657600','es_sportsandtoys',10038.66,2038.66
9,'C445134555','0','F','M980657600','es_sportsandtoys',10350.56,2350.56
9,'C1978250683','3','F','M980657600','es_sportsandtoys',10274.91,2274.91
9,'C1050458046','6','M','M980657600','es_sportsandtoys',10780.28,2780.28
9,'C1499701993','3','M','M1198415165','es_wellnessandbeauty',10159.43,2159.43
9,'C1237476993','1','M','M1198415165','es_wellnessandbeauty',10090.15,2090.15
9,'C1440340988','5','F','M1294758098','es_leisure',10400.38,2400.38
9,'C630302845','3','F','M1294758098','es_leisure',10340.11,2340.11
9,'C525850964','2','F','M480139044','es_health',10576.72,2576.72
9,'C837031785','3','F','M480139044','es_health',10532.68,2532.68
9,'C628112283','3','M','M17379832','es_sportsandtoys',10555.92,2555.92
9,'C1612832553','1','F','M17379832','es_sportsandtoys',10324.95,2324.95
9,'C1338396147','1','F','M1198415165','es_wellnessandbeauty',10415.09,2415.09
9,'C1480193980','4','F','M1198415165','es_wellnessandbeauty',10196.12,2196.12
9,'C1464489812','4','M','M980657600','es_sportsandtoys',10019.11,2019.11
9,'C515668508','3','F','M980657600','es_sportsandtoys',10328.51,2328.51
9,'C1715338428','2','M','M480139044','es_health',11022.83,3022.83
9,'C615281750','3','F','M480139044','es_health',10224.25,2224.25
9,'C1855857061','4','F','M1741626453','es_sportsandtoys',10202.42,2202.42
9,'C1358079072','2','M','M1741626453','es_sportsandtoys',10456.64,2456.64
9,'C515668508','3','F','M980657600','es_sportsandtoys',10380.24,2380.24
9,'C46027917','5','F','M980657600','es_sportsandtoys',10546.86,2546.86
9,'C1572610482','3','F','M980657600','es_sportsandtoys',10467.89,2467.89
9,'C1273692645','3','M','M980657600','es_sportsandtoys',10597.17,2597.17
